# Started Thu Oct 16 13:20:31 2025
stream_id,event_id,sampled_ts,arrival_ts,event_ts,datatype,unit,value,origin,reconstructed_value,reconstruction_method,confidence,reconstruction_flag,status,source,extras
engine-temp-1,engine-temp-1_32,1760635257.4806068,1760635257.4806068,1760635257.4806068,float,C,85.1635785291521,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_32,1760635257.4806068,1760635257.4806068,1760635257.4806068,float,C,85.1635785291521,source,86.20061583665414,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_23,None,1760635258.10056,1760635258.0977533,float,%,49.32995536387867,missing,49.32995536387867,KalmanFilter,0.9629723407789372,True,reconstructed,SimulatedStream,{}
speed-1,speed-1_29,1760635258.10056,1760635258.10056,1760635258.10056,float,km/h,14.573895369435192,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_29,1760635258.10056,1760635258.10056,1760635258.10056,float,km/h,14.573895369435192,source,15.059668289321756,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_33,1760635258.3648372,1760635258.3648372,1760635258.3648372,float,C,84.82154135388038,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_33,1760635258.3648372,1760635258.3648372,1760635258.3648372,float,C,84.82154135388038,source,85.92110945338868,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_30,1760635259.1126168,1760635259.1126168,1760635259.1126168,float,km/h,11.788165503567804,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_30,1760635259.1126168,1760635259.1126168,1760635259.1126168,float,km/h,11.788165503567804,source,13.397217427735132,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_34,1760635259.2534645,1760635259.2534645,1760635259.2534645,float,C,86.42240488541496,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_34,1760635259.2534645,1760635259.2534645,1760635259.2534645,float,C,86.42240488541496,source,86.50902287887502,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_24,1760635259.361401,1760635259.361401,1760635259.361401,float,%,48.814211100350676,source,None,None,None,None,observed,SimulatedStream,{}
fuel-1,fuel-1_24,1760635259.361401,1760635259.361401,1760635259.361401,float,%,48.814211100350676,source,49.15868883041598,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_31,1760635260.1090777,1760635260.1090777,1760635260.1090777,float,km/h,5.965085554744052,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_31,1760635260.1090777,1760635260.1090777,1760635260.1090777,float,km/h,5.965085554744052,source,9.271607991612704,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_35,1760635260.1409478,1760635260.1409478,1760635260.1409478,float,C,84.65794212130373,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_35,1760635260.1409478,1760635260.1409478,1760635260.1409478,float,C,84.65794212130373,source,85.97366446955516,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_25,None,1760635260.609905,1760635260.5977533,float,%,49.15569316451906,missing,49.15569316451906,KalmanFilter,0.9580009842890077,True,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_36,1760635261.0303917,1760635261.0303917,1760635261.0303917,float,C,84.84903421871147,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_36,1760635261.0303917,1760635261.0303917,1760635261.0303917,float,C,84.84903421871147,source,85.74361149165905,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_32,1760635261.1079276,1760635261.1079276,1760635261.1079276,float,km/h,0.0,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_32,1760635261.1079276,1760635261.1079276,1760635261.1079276,float,km/h,0.0,source,3.842002391527961,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_26,1760635261.8556077,1760635261.8556077,1760635261.8556077,float,%,48.24044466404211,source,None,None,None,None,observed,SimulatedStream,{}
fuel-1,fuel-1_26,1760635261.8556077,1760635261.8556077,1760635261.8556077,float,%,48.24044466404211,source,48.829522917431134,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_37,1760635261.9181876,1760635261.9181876,1760635261.9181876,float,C,85.97502842715127,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_37,1760635261.9181876,1760635261.9181876,1760635261.9181876,float,C,85.97502842715127,source,86.13537762847993,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_33,1760635262.1048975,1760635262.1048975,1760635262.1048975,float,km/h,5.568556502263576,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_33,1760635262.1048975,1760635262.1048975,1760635262.1048975,float,km/h,5.568556502263576,source,4.4345923106635405,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_38,1760635262.8162124,1760635262.8162124,1760635262.8162124,float,C,87.47544455956296,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_38,1760635262.8162124,1760635262.8162124,1760635262.8162124,float,C,87.47544455956296,source,87.05749433475607,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_34,1760635263.0976117,1760635263.0976117,1760635263.0976117,float,km/h,6.76179350354121,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_34,1760635263.0976117,1760635263.0976117,1760635263.0976117,float,km/h,6.76179350354121,source,5.46141130243693,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_27,1760635263.1132793,1760635263.1132793,1760635263.1132793,float,%,47.89720022744797,source,None,None,None,None,observed,SimulatedStream,{}
fuel-1,fuel-1_27,1760635263.1132793,1760635263.1132793,1760635263.1132793,float,%,47.89720022744797,source,48.53025149516803,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_39,1760635263.7009733,1760635263.7009733,1760635263.7009733,float,C,88.3193903327066,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_39,1760635263.7009733,1760635263.7009733,1760635263.7009733,float,C,88.3193903327066,source,87.96263987601233,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_35,1760635264.109303,1760635264.109303,1760635264.109303,float,km/h,5.422201177128349,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_35,1760635264.109303,1760635264.109303,1760635264.109303,float,km/h,5.422201177128349,source,5.229749329151554,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_28,1760635264.3579977,1760635264.3579977,1760635264.3579977,float,%,47.82956854144587,source,None,None,None,None,observed,SimulatedStream,{}
fuel-1,fuel-1_28,1760635264.3579977,1760635264.3579977,1760635264.3579977,float,%,47.82956854144587,source,48.315010394361636,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_40,1760635264.5906146,1760635264.5906146,1760635264.5906146,float,C,88.67042648789729,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_40,1760635264.5906146,1760635264.5906146,1760635264.5906146,float,C,88.67042648789729,source,88.62053620010413,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_36,1760635265.1050427,1760635265.1050427,1760635265.1050427,float,km/h,9.744229316510875,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_36,1760635265.1050427,1760635265.1050427,1760635265.1050427,float,km/h,9.744229316510875,source,7.64221857491645,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_41,1760635265.4935381,1760635265.4935381,1760635265.4935381,float,C,88.10294551440114,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_41,1760635265.4935381,1760635265.4935381,1760635265.4935381,float,C,88.10294551440114,source,88.69755152011149,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_29,1760635265.6007648,1760635265.6007648,1760635265.6007648,float,%,47.52527527601817,source,None,None,None,None,observed,SimulatedStream,{}
fuel-1,fuel-1_29,1760635265.6007648,1760635265.6007648,1760635265.6007648,float,%,47.52527527601817,source,48.07909580271911,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_37,1760635266.099125,1760635266.099125,1760635266.099125,float,km/h,7.884313475510135,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_37,1760635266.099125,1760635266.099125,1760635266.099125,float,km/h,7.884313475510135,source,7.774128604689678,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_42,1760635266.379267,1760635266.379267,1760635266.379267,float,C,88.27941729003052,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_42,1760635266.379267,1760635266.379267,1760635266.379267,float,C,88.27941729003052,source,88.80486909463316,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_30,1760635266.851407,1760635266.851407,1760635266.851407,float,%,47.05815987193144,source,None,None,None,None,observed,SimulatedStream,{}
fuel-1,fuel-1_30,1760635266.851407,1760635266.851407,1760635266.851407,float,%,47.05815987193144,source,47.77977986614985,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_38,1760635267.1012237,1760635267.1012237,1760635267.1012237,float,km/h,1.7974041106773875,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_38,1760635267.1012237,1760635267.1012237,1760635267.1012237,float,km/h,1.7974041106773875,source,4.335048666208879,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_43,1760635267.2710097,1760635267.2710097,1760635267.2710097,float,C,89.92615917556424,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_43,1760635267.2710097,1760635267.2710097,1760635267.2710097,float,C,89.92615917556424,source,89.635881723114,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_31,None,1760635268.102394,1760635268.0977533,float,%,47.76282683623914,missing,47.76282683623914,KalmanFilter,0.9624168832613662,True,reconstructed,SimulatedStream,{}
speed-1,speed-1_39,1760635268.102394,1760635268.102394,1760635268.102394,float,km/h,1.2154022800159336,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_39,1760635268.102394,1760635268.102394,1760635268.102394,float,km/h,1.2154022800159336,source,2.3291615688987033,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_44,1760635268.150027,1760635268.150027,1760635268.150027,float,C,88.7039589385305,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_44,1760635268.150027,1760635268.150027,1760635268.150027,float,C,88.7039589385305,source,89.49634757504636,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_45,1760635269.0417893,1760635269.0417893,1760635269.0417893,float,C,90.11640238902324,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_45,1760635269.0417893,1760635269.0417893,1760635269.0417893,float,C,90.11640238902324,source,90.07613414903967,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_40,1760635269.1043973,1760635269.1043973,1760635269.1043973,float,km/h,8.434533925727942,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_40,1760635269.1043973,1760635269.1043973,1760635269.1043973,float,km/h,8.434533925727942,source,5.545879334566737,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_32,1760635269.3554468,1760635269.3554468,1760635269.3554468,float,%,46.335802682165536,source,None,None,None,None,observed,SimulatedStream,{}
fuel-1,fuel-1_32,1760635269.3554468,1760635269.3554468,1760635269.3554468,float,%,46.335802682165536,source,47.275878501585886,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_46,1760635269.9358234,1760635269.9358234,1760635269.9358234,float,C,88.23397505407556,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_46,1760635269.9358234,1760635269.9358234,1760635269.9358234,float,C,88.23397505407556,source,89.47857800232819,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_41,1760635270.1081018,1760635270.1081018,1760635270.1081018,float,km/h,17.474490920457043,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_41,1760635270.1081018,1760635270.1081018,1760635270.1081018,float,km/h,17.474490920457043,source,12.371249054510223,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_33,1760635270.6102471,1760635270.6102471,1760635270.6102471,float,%,46.10563814169337,source,None,None,None,None,observed,SimulatedStream,{}
fuel-1,fuel-1_33,1760635270.6102471,1760635270.6102471,1760635270.6102471,float,%,46.10563814169337,source,46.90219365349243,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_47,1760635270.8284163,1760635270.8284163,1760635270.8284163,float,C,91.42366438475962,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_47,1760635270.8284163,1760635270.8284163,1760635270.8284163,float,C,91.42366438475962,source,90.65583667946295,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_42,1760635271.1129663,1760635271.1129663,1760635271.1129663,float,km/h,24.47075060127775,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_42,1760635271.1129663,1760635271.1129663,1760635271.1129663,float,km/h,24.47075060127775,source,19.752844186596207,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_48,1760635271.713487,1760635271.713487,1760635271.713487,float,C,90.3888216864978,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_48,1760635271.713487,1760635271.713487,1760635271.713487,float,C,90.3888216864978,source,90.80254582741638,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_34,1760635271.8547194,1760635271.8547194,1760635271.8547194,float,%,46.466029008615685,source,None,None,None,None,observed,SimulatedStream,{}
fuel-1,fuel-1_34,1760635271.8547194,1760635271.8547194,1760635271.8547194,float,%,46.466029008615685,source,46.75626786052934,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_43,1760635272.1088104,1760635272.1088104,1760635272.1088104,float,km/h,25.498571949006532,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_43,1760635272.1088104,1760635272.1088104,1760635272.1088104,float,km/h,25.498571949006532,source,23.915189176788353,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_49,1760635272.6106942,1760635272.6106942,1760635272.6106942,float,C,94.0265753451958,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_49,1760635272.6106942,1760635272.6106942,1760635272.6106942,float,C,94.0265753451958,source,92.61351468367552,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_35,1760635273.1114395,1760635273.1114395,1760635273.1114395,float,%,46.24129463327295,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_44,1760635273.1114395,1760635273.1114395,1760635273.1114395,float,km/h,21.58246458529127,source,None,None,None,None,observed,SimulatedStream,{}
fuel-1,fuel-1_35,1760635273.1114395,1760635273.1114395,1760635273.1114395,float,%,46.24129463327295,source,46.58971844925211,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_44,1760635273.1114395,1760635273.1114395,1760635273.1114395,float,km/h,21.58246458529127,source,23.607520831299226,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_50,1760635273.5008714,1760635273.5008714,1760635273.5008714,float,C,92.09830559691785,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_50,1760635273.5008714,1760635273.5008714,1760635273.5008714,float,C,92.09830559691785,source,92.68552830641666,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_45,None,1760635274.1098554,1760635274.0967226,float,km/h,25.77585092880142,missing,25.77585092880142,KalmanFilter,0.785685559162939,True,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_36,1760635274.3581247,1760635274.3581247,1760635274.3581247,float,%,46.04748686305268,source,None,None,None,None,observed,SimulatedStream,{}
fuel-1,fuel-1_36,1760635274.3581247,1760635274.3581247,1760635274.3581247,float,%,46.04748686305268,source,46.41613019244053,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_51,1760635274.3892102,1760635274.3892102,1760635274.3892102,float,C,90.99251050822377,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_51,1760635274.3892102,1760635274.3892102,1760635274.3892102,float,C,90.99251050822377,source,92.17332320495753,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_46,1760635275.099965,1760635275.099965,1760635275.099965,float,km/h,18.51657192792469,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_46,1760635275.099965,1760635275.099965,1760635275.099965,float,km/h,18.51657192792469,source,21.314650339595865,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_52,1760635275.2713006,1760635275.2713006,1760635275.2713006,float,C,90.97423764107901,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_52,1760635275.2713006,1760635275.2713006,1760635275.2713006,float,C,90.97423764107901,source,91.85646824597427,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_37,None,1760635275.6138928,1760635275.5977533,float,%,46.38582795372206,missing,46.38582795372206,KalmanFilter,0.9625170679694703,True,reconstructed,SimulatedStream,{}
speed-1,speed-1_47,1760635276.0983882,1760635276.0983882,1760635276.0983882,float,km/h,16.906190512508353,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_47,1760635276.0983882,1760635276.0983882,1760635276.0983882,float,km/h,16.906190512508353,source,19.20646457135509,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_53,1760635276.160925,1760635276.160925,1760635276.160925,float,C,92.8659370735236,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_53,1760635276.160925,1760635276.160925,1760635276.160925,float,C,92.8659370735236,source,92.56897659192173,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_38,1760635276.8597777,1760635276.8597777,1760635276.8597777,float,%,46.308192741022,source,None,None,None,None,observed,SimulatedStream,{}
fuel-1,fuel-1_38,1760635276.8597777,1760635276.8597777,1760635276.8597777,float,%,46.308192741022,source,46.33972271797026,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_54,1760635277.061169,1760635277.061169,1760635277.061169,float,C,94.39482373989298,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_54,1760635277.061169,1760635277.061169,1760635277.061169,float,C,94.39482373989298,source,93.68662239032776,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_48,1760635277.1075563,1760635277.1075563,1760635277.1075563,float,km/h,11.961274051886658,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_48,1760635277.1075563,1760635277.1075563,1760635277.1075563,float,km/h,11.961274051886658,source,15.38227870580282,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_55,1760635277.94022,1760635277.94022,1760635277.94022,float,C,93.8765717208832,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_55,1760635277.94022,1760635277.94022,1760635277.94022,float,C,93.8765717208832,source,94.04748042297571,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_49,1760635278.1120603,1760635278.1120603,1760635278.1120603,float,km/h,10.218105679554427,source,None,None,None,None,observed,SimulatedStream,{}
fuel-1,fuel-1_39,1760635278.1120603,1760635278.1120603,1760635278.1120603,float,%,45.973332701198316,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_49,1760635278.1120603,1760635278.1120603,1760635278.1120603,float,km/h,10.218105679554427,source,12.509584948102994,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_39,1760635278.1120603,1760635278.1120603,1760635278.1120603,float,%,45.973332701198316,source,46.20629998431625,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_56,1760635278.8405268,1760635278.8405268,1760635278.8405268,float,C,94.36352231962422,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_56,1760635278.8405268,1760635278.8405268,1760635278.8405268,float,C,94.36352231962422,source,94.46485237318831,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_50,1760635279.107125,1760635279.107125,1760635279.107125,float,km/h,19.008273787020286,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_50,1760635279.107125,1760635279.107125,1760635279.107125,float,km/h,19.008273787020286,source,16.16832120953347,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_40,1760635279.3605406,1760635279.3605406,1760635279.3605406,float,%,46.11321289150922,source,None,None,None,None,observed,SimulatedStream,{}
fuel-1,fuel-1_40,1760635279.3605406,1760635279.3605406,1760635279.3605406,float,%,46.11321289150922,source,46.156555497359335,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_57,1760635279.719872,1760635279.719872,1760635279.719872,float,C,94.20617302132352,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_57,1760635279.719872,1760635279.719872,1760635279.719872,float,C,94.20617302132352,source,94.60456697407876,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_51,1760635280.1066997,1760635280.1066997,1760635280.1066997,float,km/h,17.43639507485159,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_51,1760635280.1066997,1760635280.1066997,1760635280.1066997,float,km/h,17.43639507485159,source,17.049948410222104,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_41,None,1760635280.606527,1760635280.5977533,float,%,46.12448848650255,missing,46.12448848650255,KalmanFilter,0.9615002154239688,True,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_58,1760635280.6214,1760635280.6214,1760635280.6214,float,C,93.6877315887048,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_58,1760635280.6214,1760635280.6214,1760635280.6214,float,C,93.6877315887048,source,94.41497898709696,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_52,None,1760635281.1096466,1760635281.0967226,float,km/h,17.492351659508287,missing,17.492351659508287,KalmanFilter,0.7856780671527743,True,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_59,1760635281.5000796,1760635281.5000796,1760635281.5000796,float,C,93.50175517856042,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_59,1760635281.5000796,1760635281.5000796,1760635281.5000796,float,C,93.50175517856042,source,94.2009015480766,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_42,1760635281.861109,1760635281.861109,1760635281.861109,float,%,45.87508842341967,source,None,None,None,None,observed,SimulatedStream,{}
fuel-1,fuel-1_42,1760635281.861109,1760635281.861109,1760635281.861109,float,%,45.87508842341967,source,46.01892796709926,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_53,1760635282.1096606,1760635282.1096606,1760635282.1096606,float,km/h,20.65506898006049,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_53,1760635282.1096606,1760635282.1096606,1760635282.1096606,float,km/h,20.65506898006049,source,19.860859840387374,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_60,None,1760635282.3894403,1760635282.386729,float,C,94.58334088865543,missing,94.58334088865543,KalmanFilter,0.8782134215540756,True,reconstructed,SimulatedStream,{}
speed-1,speed-1_54,None,1760635283.1133475,1760635283.0967226,float,km/h,20.608248099728822,missing,20.608248099728822,KalmanFilter,0.7659982697470391,True,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_43,1760635283.1133475,1760635283.1133475,1760635283.1133475,float,%,46.06079197833125,source,None,None,None,None,observed,SimulatedStream,{}
fuel-1,fuel-1_43,1760635283.1133475,1760635283.1133475,1760635283.1133475,float,%,46.06079197833125,source,46.00902473967441,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_61,None,1760635283.2849193,1760635283.276729,float,C,94.96640128677895,missing,94.96640128677895,KalmanFilter,0.8220883807236239,True,reconstructed,SimulatedStream,{}
speed-1,speed-1_55,1760635284.101844,1760635284.101844,1760635284.101844,float,km/h,20.039962732888142,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_55,1760635284.101844,1760635284.101844,1760635284.101844,float,km/h,20.039962732888142,source,20.411097451520163,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_62,1760635284.178375,1760635284.178375,1760635284.178375,float,C,94.40781148161548,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_62,1760635284.178375,1760635284.178375,1760635284.178375,float,C,94.40781148161548,source,94.71744981925247,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_44,1760635284.3495963,1760635284.3495963,1760635284.3495963,float,%,45.89953745280792,source,None,None,None,None,observed,SimulatedStream,{}
fuel-1,fuel-1_44,1760635284.3495963,1760635284.3495963,1760635284.3495963,float,%,45.89953745280792,source,45.95363625330641,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_63,1760635285.0713646,1760635285.0713646,1760635285.0713646,float,C,95.01596800044999,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_63,1760635285.0713646,1760635285.0713646,1760635285.0713646,float,C,95.01596800044999,source,95.03324796669642,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_56,1760635285.1021574,1760635285.1021574,1760635285.1021574,float,km/h,21.97983491195015,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_56,1760635285.1021574,1760635285.1021574,1760635285.1021574,float,km/h,21.97983491195015,source,21.621970669102193,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_45,1760635285.6079702,1760635285.6079702,1760635285.6079702,float,%,45.670194630574734,source,None,None,None,None,observed,SimulatedStream,{}
fuel-1,fuel-1_45,1760635285.6079702,1760635285.6079702,1760635285.6079702,float,%,45.670194630574734,source,45.84871572282814,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_64,1760635285.9543593,1760635285.9543593,1760635285.9543593,float,C,97.40216897611337,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_64,1760635285.9543593,1760635285.9543593,1760635285.9543593,float,C,97.40216897611337,source,96.37570496179465,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_57,1760635286.1106334,1760635286.1106334,1760635286.1106334,float,km/h,27.2180773662404,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_57,1760635286.1106334,1760635286.1106334,1760635286.1106334,float,km/h,27.2180773662404,source,25.19907559119877,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
