# Logger: CSVLogger | Started: Mon Oct 13 14:37:17 2025
stream_id,event_id,sampled_ts,arrival_ts,event_ts,datatype,unit,value,origin,reconstructed_value,reconstruction_method,confidence,reconstruction_flag,status,source,extras
speed-1,speed-1_46,1760380683.9413202,1760380683.9413202,1760380683.9413202,float,km/h,12.756481130346888,source,,,,,observed,SimulatedStream,{}
fuel-1,fuel-1_13,1760380706.9700234,1760380706.9700234,1760380706.9700234,float,%,50.196065464299316,source,50.211263147855526,observed,0.9544693438038857,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_46,1760380683.9569898,1760380683.9569898,1760380683.9569898,float,C,83.4057358453565,source,,,,,observed,SimulatedStream,{}
speed-1,speed-1_71,,1760380708.9492505,1760380708.936249,float,km/h,25.87418077797008,missing,25.87418077797008,KalmanFilter,0.5842007899042325,True,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_47,1760380684.9504776,1760380684.9504776,1760380684.9504776,float,C,85.96680962090039,source,,,,,observed,SimulatedStream,{}
speed-1,speed-1_30,1760380667.948358,1760380667.948358,1760380667.948358,float,km/h,14.22804619301796,source,15.057887813310426,observed,0.9116486891516505,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_47,1760380684.9504776,1760380684.9504776,1760380684.9504776,float,km/h,10.357403898160657,source,,,,,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_26,1760380663.9540172,1760380663.9540172,1760380663.9540172,float,C,77.46105206456441,source,77.28552552480772,observed,0.8510799440240513,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_48,1760380685.9388099,1760380685.9388099,1760380685.9388099,float,km/h,8.84546215513605,source,,,,,observed,SimulatedStream,{}
speed-1,speed-1_31,1760380668.9450674,1760380668.9450674,1760380668.9450674,float,km/h,21.35648200816574,source,20.581264794384307,observed,0.919843554626172,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_49,1760380686.942572,1760380686.942572,1760380686.942572,float,km/h,16.350324257367337,source,,,,,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_27,1760380664.9462085,1760380664.9462085,1760380664.9462085,float,C,76.56158676325622,source,76.82637768123433,observed,0.8507364018279032,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_49,1760380686.958225,1760380686.958225,1760380686.958225,float,C,86.43840807661613,source,,,,,observed,SimulatedStream,{}
fuel-1,fuel-1_14,1760380711.9684947,1760380711.9684947,1760380711.9684947,float,%,49.98930362257295,source,49.99869597156326,observed,0.9544857616388877,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_50,1760380687.9534469,1760380687.9534469,1760380687.9534469,float,C,89.29534715291433,source,,,,,observed,SimulatedStream,{}
speed-1,speed-1_77,,1760380714.9439287,1760380714.936249,float,km/h,24.947652266832886,missing,24.947652266832886,KalmanFilter,0.5842011247762136,True,reconstructed,SimulatedStream,{}
speed-1,speed-1_51,1760380688.9415617,1760380688.9415617,1760380688.9415617,float,km/h,31.621526090123176,source,,,,,observed,SimulatedStream,{}
speed-1,speed-1_78,,1760380715.9483728,1760380715.936249,float,km/h,29.832582103694307,missing,29.832582103694307,KalmanFilter,0.24153455097362236,True,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_51,1760380688.9520447,1760380688.9520447,1760380688.9520447,float,C,89.49431544556674,source,,,,,observed,SimulatedStream,{}
speed-1,speed-1_32,1760380669.9462628,1760380669.9462628,1760380669.9462628,float,km/h,19.721143783050685,source,19.880743784212324,observed,0.9099418601323661,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_52,1760380689.9394224,1760380689.9394224,1760380689.9394224,float,km/h,29.484593897472358,source,,,,,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_28,1760380665.9586265,1760380665.9586265,1760380665.9586265,float,C,76.3282579075661,source,76.38253424129489,observed,0.8513451118344324,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_52,1760380689.9495354,1760380689.9495354,1760380689.9495354,float,C,92.81783501337624,source,,,,,observed,SimulatedStream,{}
fuel-1,fuel-1_15,1760380716.9714918,1760380716.9714918,1760380716.9714918,float,%,49.942461332438874,source,49.92406542382958,observed,0.9544929269562001,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_53,1760380690.9462469,1760380690.9462469,1760380690.9462469,float,C,91.51822320684413,source,,,,,observed,SimulatedStream,{}
speed-1,speed-1_82,,1760380719.9483466,1760380719.936249,float,km/h,17.303112528498993,missing,17.303112528498993,KalmanFilter,0.5744258325565018,True,reconstructed,SimulatedStream,{}
speed-1,speed-1_53,1760380690.9462469,1760380690.9462469,1760380690.9462469,float,km/h,32.98652336500235,source,,,,,observed,SimulatedStream,{}
speed-1,speed-1_34,1760380671.944225,1760380671.944225,1760380671.944225,float,km/h,32.59952186775283,source,32.063501308828364,observed,0.9114075188436034,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_54,1760380691.9384236,1760380691.9384236,1760380691.9384236,float,km/h,35.502665105221055,source,,,,,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_29,1760380666.946906,1760380666.946906,1760380666.946906,float,C,76.94905726546278,source,76.79444977883608,observed,0.8516239189488298,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_54,1760380691.9544044,1760380691.9544044,1760380691.9544044,float,C,92.3523613995476,source,,,,,observed,SimulatedStream,{}
speed-1,speed-1_84,,1760380721.945377,1760380721.936249,float,km/h,40.59060302857907,missing,40.59060302857907,KalmanFilter,0.5883663566527788,True,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_10,1760380691.9699254,1760380691.9699254,1760380691.9699254,float,%,49.84491772009947,source,,,,,observed,SimulatedStream,{}
speed-1,speed-1_35,1760380672.9499857,1760380672.9499857,1760380672.9499857,float,km/h,34.15962989235624,source,34.69110198373723,observed,0.9116687561159067,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_55,1760380692.9423718,1760380692.9423718,1760380692.9423718,float,km/h,40.96990416881355,source,,,,,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_31,1760380668.9450674,1760380668.9450674,1760380668.9450674,float,C,76.54489262714021,source,76.58528263645435,observed,0.8516481414598228,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_55,1760380692.958066,1760380692.958066,1760380692.958066,float,C,90.6383610062754,source,,,,,observed,SimulatedStream,{}
fuel-1,fuel-1_16,1760380721.9613168,1760380721.9613168,1760380721.9613168,float,%,50.090178523149085,source,50.07856281069013,observed,0.9544926501914933,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_56,1760380693.9483373,1760380693.9483373,1760380693.9483373,float,km/h,46.14601909096554,source,,,,,observed,SimulatedStream,{}
speed-1,speed-1_36,1760380673.9469762,1760380673.9469762,1760380673.9469762,float,km/h,25.739963407428377,source,26.97714553598854,observed,0.9196345349083866,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_56,1760380693.9483373,1760380693.9483373,1760380693.9483373,float,C,90.32302718784135,source,,,,,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_32,1760380669.9462628,1760380669.9462628,1760380669.9462628,float,C,76.57912619261536,source,76.55339071430706,observed,0.8516545279863414,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_57,1760380694.9591515,1760380694.9591515,1760380694.9591515,float,C,87.72711287595605,source,,,,,observed,SimulatedStream,{}
fuel-1,fuel-1_17,1760380726.9724667,1760380726.9724667,1760380726.9724667,float,%,50.14352521737638,source,50.15691832262037,observed,0.954493027716739,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_58,1760380695.9523654,1760380695.9523654,1760380695.9523654,float,km/h,53.35083504307041,source,,,,,observed,SimulatedStream,{}
speed-1,speed-1_91,,1760380728.9390998,1760380728.936249,float,km/h,18.52938844852519,missing,18.52938844852519,KalmanFilter,0.5826002209421606,True,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_58,1760380695.9523654,1760380695.9523654,1760380695.9523654,float,C,90.92707999086336,source,,,,,observed,SimulatedStream,{}
speed-1,speed-1_37,1760380674.9444585,1760380674.9444585,1760380674.9444585,float,km/h,16.66261249893754,source,16.355767183439113,observed,0.9116350389422222,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_59,1760380696.9512694,1760380696.9512694,1760380696.9512694,float,km/h,56.107915053882735,source,,,,,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_33,1760380670.9559655,1760380670.9559655,1760380670.9559655,float,C,74.78979758136578,source,75.00161435480388,observed,0.85166814837029,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_59,1760380696.9512694,1760380696.9512694,1760380696.9512694,float,C,90.31426094409834,source,,,,,observed,SimulatedStream,{}
speed-1,speed-1_38,1760380675.9398978,1760380675.9398978,1760380675.9398978,float,km/h,18.990199598297323,source,17.57680503307535,observed,0.91983635835586,False,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_11,1760380696.9666965,1760380696.9666965,1760380696.9666965,float,%,49.932695673642684,source,,,,,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_34,1760380671.9602745,1760380671.9602745,1760380671.9602745,float,C,75.22218673309119,source,74.99529290589629,observed,0.8516752750844377,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_60,1760380697.9447045,1760380697.9447045,1760380697.9447045,float,km/h,51.49705607975341,source,,,,,observed,SimulatedStream,{}
fuel-1,fuel-1_18,1760380731.9656672,1760380731.9656672,1760380731.9656672,float,%,50.04116335760996,source,50.05219496111229,observed,0.954493019514569,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_61,1760380698.9385703,1760380698.9385703,1760380698.9385703,float,km/h,50.46976908935291,source,,,,,observed,SimulatedStream,{}
speed-1,speed-1_97,,1760380734.944277,1760380734.936249,float,km/h,16.907529861751033,missing,16.907529861751033,KalmanFilter,0.5839777082639446,True,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_61,1760380698.954084,1760380698.954084,1760380698.954084,float,C,88.20689258448395,source,,,,,observed,SimulatedStream,{}
speed-1,speed-1_99,,1760380736.9483275,1760380736.936249,float,km/h,17.402059835031384,missing,17.402059835031384,KalmanFilter,0.2413303942288479,True,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_62,1760380699.9474413,1760380699.9474413,1760380699.9474413,float,C,87.30173448000605,source,,,,,observed,SimulatedStream,{}
speed-1,speed-1_39,1760380676.9480717,1760380676.9480717,1760380676.9480717,float,km/h,19.66759166997101,source,19.66135239772872,observed,0.9099409210424537,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_62,1760380699.9474413,1760380699.9474413,1760380699.9474413,float,km/h,51.171674103970105,source,,,,,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_35,1760380672.9499857,1760380672.9499857,1760380672.9499857,float,C,75.61283015911197,source,75.46668794337587,observed,0.8516768680358554,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_63,1760380700.9488487,1760380700.9488487,1760380700.9488487,float,km/h,47.33079937467194,source,,,,,observed,SimulatedStream,{}
fuel-1,fuel-1_19,1760380736.963463,1760380736.963463,1760380736.963463,float,%,50.01793558239777,source,50.00798326143419,observed,0.9544930308476954,False,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_12,1760380701.9722269,1760380701.9722269,1760380701.9722269,float,%,50.16342809876621,source,,,,,observed,SimulatedStream,{}
speed-1,speed-1_41,1760380678.9483683,1760380678.9483683,1760380678.9483683,float,km/h,26.330673602797283,source,25.912708455583246,observed,0.9190267889648374,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_65,1760380702.9520452,1760380702.9520452,1760380702.9520452,float,km/h,50.62240985168074,source,,,,,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_36,1760380673.9469762,1760380673.9469762,1760380673.9469762,float,C,77.9283314877348,source,77.66582851739216,observed,0.8516769607572372,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_65,1760380702.9520452,1760380702.9520452,1760380702.9520452,float,C,86.45810165393206,source,,,,,observed,SimulatedStream,{}
speed-1,speed-1_105,,1760380742.9400778,1760380742.936249,float,km/h,33.517339113404724,missing,33.517339113404724,KalmanFilter,0.5666576682194503,True,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_66,1760380703.9447017,1760380703.9447017,1760380703.9447017,float,C,85.59699125431852,source,,,,,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_106,,1760380743.9531126,1760380743.943156,float,C,80.08310170133302,missing,80.08310170133302,KalmanFilter,0.425960848103781,True,reconstructed,SimulatedStream,{}
speed-1,speed-1_66,1760380703.9447017,1760380703.9447017,1760380703.9447017,float,km/h,49.50475186258071,source,,,,,observed,SimulatedStream,{}
speed-1,speed-1_43,1760380680.9439402,1760380680.9439402,1760380680.9439402,float,km/h,18.81434705158443,source,19.520104638858164,observed,0.9114766344410357,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_67,1760380704.9400845,1760380704.9400845,1760380704.9400845,float,km/h,40.17249443536946,source,,,,,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_37,1760380674.9444585,1760380674.9444585,1760380674.9444585,float,C,80.10522786331758,source,80.21038402588506,observed,0.8379320119947199,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_67,1760380704.9557047,1760380704.9557047,1760380704.9557047,float,C,82.35642808391009,source,,,,,observed,SimulatedStream,{}
fuel-1,fuel-1_20,1760380741.9598272,1760380741.9598272,1760380741.9598272,float,%,50.205913134983184,source,50.19306251431557,observed,0.9544930322692597,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_68,1760380705.9510376,1760380705.9510376,1760380705.9510376,float,km/h,43.88472952674845,source,,,,,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_107,,1760380744.94942,1760380744.943156,float,C,82.01952660517416,missing,82.01952660517416,KalmanFilter,0.42491920313131704,True,reconstructed,SimulatedStream,{}
speed-1,speed-1_69,1760380706.9382906,1760380706.9382906,1760380706.9382906,float,km/h,39.71863001203638,source,,,,,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_108,,1760380745.9574134,1760380745.943156,float,C,84.06639704560843,missing,84.06639704560843,KalmanFilter,0.14210924391157467,True,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_69,1760380706.9545047,1760380706.9545047,1760380706.9545047,float,C,84.78717513236008,source,,,,,observed,SimulatedStream,{}
speed-1,speed-1_44,1760380681.9408376,1760380681.9408376,1760380681.9408376,float,km/h,9.7080163605964,source,10.345068807944955,observed,0.9198455115911351,False,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_13,1760380706.9700234,1760380706.9700234,1760380706.9700234,float,%,50.196065464299316,source,,,,,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_38,1760380675.9557133,1760380675.9557133,1760380675.9557133,float,C,82.32940745657925,source,82.37184397710796,observed,0.8348014959838977,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_70,1760380707.9517698,1760380707.9517698,1760380707.9517698,float,C,84.52372937438982,source,,,,,observed,SimulatedStream,{}
fuel-1,fuel-1_21,1760380746.9602954,1760380746.9602954,1760380746.9602954,float,%,50.292889025442655,source,50.304699713608706,observed,0.9544930323426594,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_70,1760380707.9517698,1760380707.9517698,1760380707.9517698,float,km/h,37.971090759062584,source,,,,,observed,SimulatedStream,{}
speed-1,speed-1_45,1760380682.9483647,1760380682.9483647,1760380682.9483647,float,km/h,8.791927325773377,source,7.626346899943934,observed,0.9193616220605094,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_71,1760380708.9492505,1760380708.9492505,1760380708.9492505,float,C,83.35573881057279,source,,,,,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_40,1760380677.954526,1760380677.954526,1760380677.954526,float,C,81.6136449633706,source,81.73801231793512,observed,0.8501075097004528,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_72,1760380709.9458733,1760380709.9458733,1760380709.9458733,float,km/h,32.92264404814179,source,,,,,observed,SimulatedStream,{}
fuel-1,fuel-1_22,,1760380751.9657927,1760380751.9580035,float,%,50.45491511304413,missing,50.45491511304413,KalmanFilter,0.493582922755209,True,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_72,1760380709.9458733,1760380709.9458733,1760380709.9458733,float,C,82.13680217467727,source,,,,,observed,SimulatedStream,{}
speed-1,speed-1_116,,1760380753.9462795,1760380753.936249,float,km/h,1.5371914098520745,missing,1.5371914098520745,KalmanFilter,0.5922244340502762,True,reconstructed,SimulatedStream,{}
speed-1,speed-1_73,1760380710.9443254,1760380710.9443254,1760380710.9443254,float,km/h,29.176397062670787,source,,,,,observed,SimulatedStream,{}
speed-1,speed-1_46,1760380683.9413202,1760380683.9413202,1760380683.9413202,float,km/h,12.756481130346888,source,12.172062746313758,observed,0.9117691414036816,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_73,1760380710.9590683,1760380710.9590683,1760380710.9590683,float,C,82.68754039170999,source,,,,,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_41,1760380678.9483683,1760380678.9483683,1760380678.9483683,float,C,84.70915577945631,source,84.2595990058129,observed,0.8497333154139304,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_74,1760380711.9372509,1760380711.9372509,1760380711.9372509,float,km/h,28.34020295209448,source,,,,,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_120,,1760380757.9561825,1760380757.943156,float,C,86.21387304703656,missing,86.21387304703656,KalmanFilter,0.41907439072453556,True,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_74,1760380711.9532342,1760380711.9532342,1760380711.9532342,float,C,84.44217464990783,source,,,,,observed,SimulatedStream,{}
speed-1,speed-1_47,1760380684.9504776,1760380684.9504776,1760380684.9504776,float,km/h,10.357403898160657,source,11.209462550064671,observed,0.9198497590841955,False,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_14,1760380711.9684947,1760380711.9684947,1760380711.9684947,float,%,49.98930362257295,source,,,,,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_42,1760380679.9445255,1760380679.9445255,1760380679.9445255,float,C,83.70474340916903,source,83.86359050111663,observed,0.8378341936763894,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_75,1760380712.9382093,1760380712.9382093,1760380712.9382093,float,km/h,31.737295158943983,source,,,,,observed,SimulatedStream,{}
fuel-1,fuel-1_23,1760380756.9625905,1760380756.9625905,1760380756.9625905,float,%,50.547654979844175,source,50.54806198262735,observed,0.9526619697780551,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_75,1760380712.9537418,1760380712.9537418,1760380712.9537418,float,C,82.18119912085542,source,,,,,observed,SimulatedStream,{}
speed-1,speed-1_48,1760380685.9388099,1760380685.9388099,1760380685.9388099,float,km/h,8.84546215513605,source,9.324460580736373,observed,0.919378489738759,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_76,1760380713.950161,1760380713.950161,1760380713.950161,float,km/h,40.15657889973728,source,,,,,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_43,1760380680.9586272,1760380680.9586272,1760380680.9586272,float,C,83.22596458373621,source,83.24358299670638,observed,0.8515505750018433,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_76,1760380713.950161,1760380713.950161,1760380713.950161,float,C,84.3365991695182,source,,,,,observed,SimulatedStream,{}
fuel-1,fuel-1_24,1760380761.9625828,1760380761.9625828,1760380761.9625828,float,%,50.761869547375554,source,50.75791885746367,observed,0.9539581442679712,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_77,1760380714.9439287,1760380714.9439287,1760380714.9439287,float,C,79.5029132062183,source,,,,,observed,SimulatedStream,{}
speed-1,speed-1_49,1760380686.942572,1760380686.942572,1760380686.942572,float,km/h,16.350324257367337,source,15.308607913488652,observed,0.9197142190944564,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_78,1760380715.9483728,1760380715.9483728,1760380715.9483728,float,C,79.7177199798315,source,,,,,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_44,1760380681.95658,1760380681.95658,1760380681.95658,float,C,84.9177429191293,source,84.58868108240158,observed,0.8507453385252449,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_79,1760380716.9411287,1760380716.9411287,1760380716.9411287,float,km/h,28.327666866590718,source,,,,,observed,SimulatedStream,{}
speed-1,speed-1_131,,1760380768.9443765,1760380768.936249,float,km/h,20.67776135963895,missing,20.67776135963895,KalmanFilter,0.5971855449135574,True,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_79,1760380716.9557376,1760380716.9557376,1760380716.9557376,float,C,79.71830288740568,source,,,,,observed,SimulatedStream,{}
speed-1,speed-1_51,1760380688.9415617,1760380688.9415617,1760380688.9415617,float,km/h,31.621526090123176,source,31.494535390095663,observed,0.9118197036068098,False,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_15,1760380716.9714918,1760380716.9714918,1760380716.9714918,float,%,49.942461332438874,source,,,,,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_45,1760380682.9483647,1760380682.9483647,1760380682.9483647,float,C,84.46326326911533,source,84.59125720879055,observed,0.8513502207279886,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_80,1760380717.938729,1760380717.938729,1760380717.938729,float,km/h,32.21481662884229,source,,,,,observed,SimulatedStream,{}
fuel-1,fuel-1_25,1760380766.9724567,1760380766.9724567,1760380766.9724567,float,%,50.61414025488312,source,50.63314420477847,observed,0.9544558498387893,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_80,1760380717.953807,1760380717.953807,1760380717.953807,float,C,81.38681161862304,source,,,,,observed,SimulatedStream,{}
speed-1,speed-1_52,1760380689.9394224,1760380689.9394224,1760380689.9394224,float,km/h,29.484593897472358,source,31.21773099603537,observed,0.9198459623627355,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_81,1760380718.9428256,1760380718.9428256,1760380718.9428256,float,km/h,25.4734332683419,source,,,,,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_46,1760380683.9569898,1760380683.9569898,1760380683.9569898,float,C,83.4057358453565,source,83.59816932494365,observed,0.8516589547659067,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_81,1760380718.9585345,1760380718.9585345,1760380718.9585345,float,C,78.37661386677686,source,,,,,observed,SimulatedStream,{}
fuel-1,fuel-1_26,1760380771.967328,1760380771.967328,1760380771.967328,float,%,50.59548698094785,source,50.58273796390955,observed,0.9544693438479669,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_82,1760380719.9483466,1760380719.9483466,1760380719.9483466,float,C,81.42065390740048,source,,,,,observed,SimulatedStream,{}
speed-1,speed-1_137,,1760380774.9446921,1760380774.936249,float,km/h,33.581790015352055,missing,33.581790015352055,KalmanFilter,0.5841593214485712,True,reconstructed,SimulatedStream,{}
speed-1,speed-1_83,1760380720.9485586,1760380720.9485586,1760380720.9485586,float,km/h,25.675670561434817,source,,,,,observed,SimulatedStream,{}
speed-1,speed-1_53,1760380690.9462469,1760380690.9462469,1760380690.9462469,float,km/h,32.98652336500235,source,33.04399035482199,observed,0.9116495571305787,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_83,1760380720.9485586,1760380720.9485586,1760380720.9485586,float,C,83.46019388533574,source,,,,,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_47,1760380684.9504776,1760380684.9504776,1760380684.9504776,float,C,85.96680962090039,source,85.54082509033758,observed,0.8516681704624977,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_84,1760380721.945377,1760380721.945377,1760380721.945377,float,C,82.32185569948003,source,,,,,observed,SimulatedStream,{}
speed-1,speed-1_139,,1760380776.9372332,1760380776.936249,float,km/h,31.9242491719907,missing,31.9242491719907,KalmanFilter,0.5961872657526766,True,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_16,1760380721.9613168,1760380721.9613168,1760380721.9613168,float,%,50.090178523149085,source,,,,,observed,SimulatedStream,{}
fuel-1,fuel-1_27,,1760380776.9683847,1760380776.9580035,float,%,50.47163854492361,missing,50.47163854492361,KalmanFilter,0.4926810432070943,True,reconstructed,SimulatedStream,{}
speed-1,speed-1_85,1760380722.9457192,1760380722.9457192,1760380722.9457192,float,km/h,28.531841702869965,source,,,,,observed,SimulatedStream,{}
speed-1,speed-1_54,1760380691.9384236,1760380691.9384236,1760380691.9384236,float,km/h,35.502665105221055,source,35.306458146709645,observed,0.911748362461603,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_85,1760380722.9457192,1760380722.9457192,1760380722.9457192,float,C,84.43921750020111,source,,,,,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_49,1760380686.958225,1760380686.958225,1760380686.958225,float,C,86.43840807661613,source,86.51341928499069,observed,0.8516592943942516,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_86,1760380723.9514985,1760380723.9514985,1760380723.9514985,float,C,83.0671617093105,source,,,,,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_144,,1760380781.9518363,1760380781.943156,float,C,87.98117150839344,missing,87.98117150839344,KalmanFilter,0.4258331899957349,True,reconstructed,SimulatedStream,{}
speed-1,speed-1_86,1760380723.9514985,1760380723.9514985,1760380723.9514985,float,km/h,29.84283377275638,source,,,,,observed,SimulatedStream,{}
speed-1,speed-1_55,1760380692.9423718,1760380692.9423718,1760380692.9423718,float,km/h,40.96990416881355,source,40.296361766082164,observed,0.91963931164216,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_87,1760380724.951668,1760380724.951668,1760380724.951668,float,km/h,29.490329381209257,source,,,,,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_50,1760380687.9534469,1760380687.9534469,1760380687.9534469,float,C,89.29534715291433,source,89.31123989205469,observed,0.8379295109492239,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_87,1760380724.951668,1760380724.951668,1760380724.951668,float,C,84.20490415172588,source,,,,,observed,SimulatedStream,{}
fuel-1,fuel-1_28,1760380781.96793,1760380781.96793,1760380781.96793,float,%,49.99599001449716,source,49.99806848188114,observed,0.9526612095942286,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_88,1760380725.9452822,1760380725.9452822,1760380725.9452822,float,km/h,25.696764728084105,source,,,,,observed,SimulatedStream,{}
speed-1,speed-1_146,,1760380783.944383,1760380783.936249,float,km/h,44.875742988536935,missing,44.875742988536935,KalmanFilter,0.5831804005451767,True,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_88,1760380725.9452822,1760380725.9452822,1760380725.9452822,float,C,85.23342615688313,source,,,,,observed,SimulatedStream,{}
speed-1,speed-1_56,1760380693.9483373,1760380693.9483373,1760380693.9483373,float,km/h,46.14601909096554,source,46.28026975977938,observed,0.911643243506029,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_89,1760380726.9405391,1760380726.9405391,1760380726.9405391,float,km/h,29.96494206053764,source,,,,,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_51,1760380688.9520447,1760380688.9520447,1760380688.9520447,float,C,89.49431544556674,source,89.70159492270969,observed,0.8516074588398104,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_89,1760380726.9563615,1760380726.9563615,1760380726.9563615,float,C,84.40401531374714,source,,,,,observed,SimulatedStream,{}
fuel-1,fuel-1_29,1760380786.9703245,1760380786.9703245,1760380786.9703245,float,%,49.806154424226136,source,49.795172775693175,observed,0.9539571021638019,False,reconstructed,SimulatedStream,{}
